time,is_openpilot_engaged,target position,currentspeed,currentVelocity,current_vehicle_angle,old_vehicle_angle,max_steer_vehicle_angle,steer_rate_limit,current_steer,old_steer,leftLaneProb,rightLaneProb,desiredPathProb,HasLead,specifyCruise,awarenessStatus,alertStatus,alertText1,alertText2,alertSound,detectionProbability,safety_procedure
15:44:26,True,"Location(x=389.150818, y=-184.694626, z=0.001643)",5.83228078726871,"Vector3D(x=-0.028875, y=2.607099, z=0.000012)",-0.607,-0.633,70,0.5,0.001,0.001,0.13,0.165,0.046,False,cruise,1,userPrompt,WARNING: This branch is not tested,Always keep hands on wheel and eyes on road,none,detection probability less than 30,mitigation strategy
15:44:26,True,"Location(x=389.147797, y=-184.420029, z=0.001605)",6.11709281567633,"Vector3D(x=-0.030926, y=2.734406, z=-0.000006)",-1.069,-1.069,70,0.5,0.001,0.001,0.146,0.175,0.063,False,cruise,1,userPrompt,WARNING: This branch is not tested,Always keep hands on wheel and eyes on road,none,detection probability less than 30,mitigation strategy
15:44:26,True,"Location(x=389.144714, y=-184.148407, z=0.001615)",6.38651697395566,"Vector3D(x=-0.032789, y=2.854836, z=-0.000229)",-1.123,-1.143,70,0.5,0.001,0.001,0.144,0.177,0.084,False,cruise,1,userPrompt,WARNING: This branch is not tested,Always keep hands on wheel and eyes on road,none,detection probability less than 30,mitigation strategy
15:44:26,True,"Location(x=389.141876, y=-183.907944, z=0.001642)",6.60962231506673,"Vector3D(x=-0.034492, y=2.954559, z=0.000182)",-1.393,-1.404,70,0.5,0.001,0.001,0.147,0.163,0.081,False,cruise,1,userPrompt,WARNING: This branch is not tested,Always keep hands on wheel and eyes on road,none,detection probability less than 30,mitigation strategy
15:44:26,True,"Location(x=389.138458, y=-183.621994, z=0.001644)",6.85215613748612,"Vector3D(x=-0.036395, y=3.062967, z=-0.000043)",-1.328,-1.421,70,0.5,0.001,0.001,0.134,0.155,0.064,False,cruise,1,userPrompt,WARNING: This branch is not tested,Always keep hands on wheel and eyes on road,none,detection probability less than 30,mitigation strategy
15:44:27,True,"Location(x=389.133820, y=-183.219940, z=0.001642)",7.1660993726271,"Vector3D(x=-0.038948, y=3.203291, z=-0.000543)",-1.521,-1.548,70,0.5,0.001,0.001,0.154,0.157,0.082,False,cruise,1,userPrompt,WARNING: This branch is not tested,Always keep hands on wheel and eyes on road,none,detection probability less than 30,mitigation strategy
15:44:27,True,"Location(x=389.130005, y=-182.903610, z=0.001615)",7.39621670834139,"Vector3D(x=-0.040656, y=3.306149, z=-0.000454)",-1.45,-1.45,70,0.5,0.001,0.001,0.165,0.158,0.086,False,cruise,1,userPrompt,WARNING: This branch is not tested,Always keep hands on wheel and eyes on road,none,detection probability less than 30,mitigation strategy
15:44:27,True,"Location(x=389.125977, y=-182.567841, z=0.001600)",7.62547671396186,"Vector3D(x=-0.042653, y=3.408621, z=-0.000202)",-1.46,-1.513,70,0.5,0.001,0.001,0.139,0.155,0.053,False,cruise,1,userPrompt,WARNING: This branch is not tested,Always keep hands on wheel and eyes on road,none,detection probability less than 30,mitigation strategy
15:44:27,True,"Location(x=389.121704, y=-182.226730, z=0.001612)",7.84865578054802,"Vector3D(x=-0.044772, y=3.508372, z=-0.000289)",-1.535,-1.552,70,0.5,0.001,0.001,0.127,0.146,0.039,False,cruise,1,userPrompt,WARNING: This branch is not tested,Always keep hands on wheel and eyes on road,none,detection probability less than 30,mitigation strategy
15:44:27,True,"Location(x=389.117462, y=-181.889252, z=0.001644)",8.05499920065921,"Vector3D(x=-0.047005, y=3.600594, z=0.000447)",-1.674,-1.674,70,0.5,0.002,0.002,0.127,0.145,0.027,False,cruise,1,userPrompt,WARNING: This branch is not tested,Always keep hands on wheel and eyes on road,none,detection probability less than 30,mitigation strategy
15:44:27,True,"Location(x=389.113495, y=-181.580292, z=0.001663)",8.23293493297656,"Vector3D(x=-0.049527, y=3.680112, z=-0.000051)",-1.972,-1.982,70,0.5,0.002,0.002,0.131,0.145,0,False,cruise,1,userPrompt,WARNING: This branch is not tested,Always keep hands on wheel and eyes on road,none,detection probability less than 30,mitigation strategy
15:44:27,True,"Location(x=389.108582, y=-181.215698, z=0.001642)",8.43499600710052,"Vector3D(x=-0.052017, y=3.770416, z=-0.000360)",-2.388,-2.388,70,0.5,0.002,0.002,0.123,0.146,0.011,False,cruise,1,userPrompt,WARNING: This branch is not tested,Always keep hands on wheel and eyes on road,none,detection probability less than 30,mitigation strategy
15:44:27,True,"Location(x=389.101898, y=-180.732071, z=0.001676)",8.70241647632702,"Vector3D(x=-0.055346, y=3.889928, z=-0.000038)",-2.569,-2.585,70,0.5,0.002,0.002,0.167,0.184,0.037,False,cruise,1,userPrompt,WARNING: This branch is not tested,Always keep hands on wheel and eyes on road,none,detection probability less than 30,mitigation strategy
15:44:27,True,"Location(x=389.096405, y=-180.345306, z=0.001618)",8.91048270341144,"Vector3D(x=-0.058680, y=3.982903, z=-0.000878)",-2.568,-2.568,70,0.5,0.002,0.002,0.161,0.186,0.02,False,cruise,1,userPrompt,WARNING: This branch is not tested,Always keep hands on wheel and eyes on road,none,detection probability less than 30,mitigation strategy
15:44:27,True,"Location(x=389.090332, y=-179.931107, z=0.001602)",9.1252595443566,"Vector3D(x=-0.060806, y=4.078896, z=-0.000288)",-2.176,-2.176,70,0.5,0.002,0.002,0.153,0.165,0.021,False,cruise,1,userPrompt,WARNING: This branch is not tested,Always keep hands on wheel and eyes on road,none,detection probability less than 30,mitigation strategy
15:44:28,True,"Location(x=389.084320, y=-179.525528, z=0.001646)",9.33332242169842,"Vector3D(x=-0.063150, y=4.171884, z=0.000542)",-1.892,-1.909,70,0.5,0.002,0.002,0.177,0.207,0.02,False,cruise,1,userPrompt,WARNING: This branch is not tested,Always keep hands on wheel and eyes on road,none,detection probability less than 30,mitigation strategy
15:44:28,True,"Location(x=389.079315, y=-179.191544, z=0.001658)",9.50383067380442,"Vector3D(x=-0.064550, y=4.248095, z=0.002012)",-1.763,-1.773,70,0.5,0.002,0.002,0.14,0.165,0,False,cruise,1,userPrompt,WARNING: This branch is not tested,Always keep hands on wheel and eyes on road,none,detection probability less than 30,mitigation strategy
15:44:28,True,"Location(x=389.072754, y=-178.757050, z=0.001642)",9.67089513876765,"Vector3D(x=-0.066383, y=4.322760, z=-0.000374)",-1.459,-1.764,70,0.5,0.001,0.002,0.193,0.207,0,False,cruise,1,userPrompt,WARNING: This branch is not tested,Always keep hands on wheel and eyes on road,none,detection probability less than 30,mitigation strategy
